targetId,diseaseId,novelty,datatypeId,datasourceId,therapeuticAreaName,diseaseName,targetBiotype,targetSymbol
ENSG00000184719,EFO_1001517,0.467,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,RNLS
ENSG00000253729,EFO_1001517,0.597,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,PRKDC
ENSG00000169554,EFO_1001517,0.408,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,ZEB2
ENSG00000004468,EFO_1001517,0.597,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,CD38
ENSG00000115353,EFO_1001517,0.424,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,TACR1
ENSG00000198959,EFO_1001517,0.408,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,TGM2
ENSG00000204386,EFO_1001517,0.597,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,NEU1
ENSG00000125571,EFO_1001517,0.597,literature,europepmc,cancer or benign tumor,renal fibrosis,protein_coding,IL37
ENSG00000137818,EFO_1001757,0.46,literature,europepmc,cancer or benign tumor,Adenomyosis,protein_coding,RPLP1
ENSG00000146674,EFO_1001760,0.597,literature,europepmc,cancer or benign tumor,aneurysmal bone cyst,protein_coding,IGFBP3
ENSG00000167110,EFO_1001902,0.43,genetic_association,eva,nervous system disease,neuromuscular disease,protein_coding,GOLGA2
ENSG00000125378,EFO_1001919,0.42,literature,europepmc,nervous system disease,Spinal cord injury,protein_coding,BMP4
ENSG00000161270,EFO_1001919,0.597,literature,europepmc,nervous system disease,Spinal cord injury,protein_coding,NPHS1
ENSG00000169432,EFO_1001919,0.547,literature,europepmc,nervous system disease,Spinal cord injury,protein_coding,SCN9A
ENSG00000183955,EFO_1001919,0.519,literature,europepmc,nervous system disease,Spinal cord injury,protein_coding,KMT5A
ENSG00000148346,EFO_1001919,0.5,literature,europepmc,nervous system disease,Spinal cord injury,protein_coding,LCN2
ENSG00000079999,EFO_1001919,0.457,literature,europepmc,nervous system disease,Spinal cord injury,protein_coding,KEAP1
ENSG00000148773,EFO_1001938,0.426,literature,europepmc,cancer or benign tumor,B-cell non-Hodgkins lymphoma,protein_coding,MKI67
ENSG00000196503,EFO_1001949,0.597,literature,europepmc,cancer or benign tumor,colon adenocarcinoma,protein_coding,ARL9
ENSG00000105127,EFO_1001950,0.508,literature,europepmc,cancer or benign tumor,colon carcinoma,protein_coding,AKAP8
ENSG00000169427,EFO_1001950,0.597,literature,europepmc,cancer or benign tumor,colon carcinoma,protein_coding,KCNK9
ENSG00000074181,EFO_1001951,0.406,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,NOTCH3
ENSG00000163600,EFO_1001951,0.588,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,ICOS
ENSG00000165553,EFO_1001951,0.597,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,NGB
ENSG00000077092,EFO_1001951,0.555,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,RARB
ENSG00000160223,EFO_1001951,0.588,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,ICOSLG
ENSG00000145388,EFO_1001951,0.462,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,METTL14
ENSG00000084674,EFO_1001951,0.481,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,APOB
ENSG00000116771,EFO_1001951,0.442,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,AGMAT
ENSG00000161547,EFO_1001951,0.597,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,SRSF2
ENSG00000160710,EFO_1001951,0.597,literature,europepmc,cancer or benign tumor,colorectal carcinoma,protein_coding,ADAR
ENSG00000131323,EFO_1001961,0.609,literature,europepmc,cancer or benign tumor,intrahepatic cholangiocarcinoma,protein_coding,TRAF3
ENSG00000083457,EFO_1001961,0.522,literature,europepmc,cancer or benign tumor,intrahepatic cholangiocarcinoma,protein_coding,ITGAE
ENSG00000161011,EFO_1001961,0.573,literature,europepmc,cancer or benign tumor,intrahepatic cholangiocarcinoma,protein_coding,SQSTM1
ENSG00000090339,EFO_1001961,0.427,literature,europepmc,cancer or benign tumor,intrahepatic cholangiocarcinoma,protein_coding,ICAM1
ENSG00000096717,EFO_1001961,0.473,literature,europepmc,cancer or benign tumor,intrahepatic cholangiocarcinoma,protein_coding,SIRT1
ENSG00000164944,EFO_1001961,0.597,literature,europepmc,cancer or benign tumor,intrahepatic cholangiocarcinoma,protein_coding,VIRMA
ENSG00000277632,EFO_1001961,0.49,literature,europepmc,cancer or benign tumor,intrahepatic cholangiocarcinoma,protein_coding,CCL3
ENSG00000180878,EFO_1001996,0.43,genetic_association,gene_burden,hematologic disease,Thalassemia,protein_coding,C11orf42
ENSG00000138684,EFO_1001996,0.531,literature,europepmc,hematologic disease,Thalassemia,protein_coding,IL21
ENSG00000092445,EFO_1002049,0.405,literature,europepmc,urinary system disease,glomerular disease,protein_coding,TYRO3
ENSG00000160716,MONDO_0000030,0.597,genetic_association,clingen,nervous system disease,sleep-related hypermotor epilepsy,protein_coding,CHRNB2
ENSG00000139618,MONDO_0000376,0.597,genetic_association,gene_burden,cancer or benign tumor,respiratory system cancer,protein_coding,BRCA2
ENSG00000012048,MONDO_0000376,0.402,genetic_association,gene_burden,cancer or benign tumor,respiratory system cancer,protein_coding,BRCA1
ENSG00000130477,MONDO_0000437,0.43,genetic_association,eva,nervous system disease,cerebellar ataxia,protein_coding,UNC13A
ENSG00000102466,MONDO_0000437,0.537,genetic_association,eva,nervous system disease,cerebellar ataxia,protein_coding,FGF14
ENSG00000168502,MONDO_0000437,0.537,genetic_association,eva,nervous system disease,cerebellar ataxia,protein_coding,MTCL1
ENSG00000151079,MONDO_0000437,0.43,genetic_association,eva,nervous system disease,cerebellar ataxia,protein_coding,KCNA6
ENSG00000130035,MONDO_0000437,0.43,genetic_association,eva,nervous system disease,cerebellar ataxia,protein_coding,GALNT8
ENSG00000132466,MONDO_0000508,0.597,genetic_association,clingen,nervous system disease,syndromic intellectual disability,protein_coding,ANKRD17
ENSG00000113580,MONDO_0000726,0.597,known_drug,chembl,musculoskeletal or connective tissue disease,idiopathic scoliosis,protein_coding,NR3C1
ENSG00000102572,MONDO_0000820,0.406,literature,europepmc,nervous system disease,cerebral cavernous malformation,protein_coding,STK24
ENSG00000198576,MONDO_0001020,0.411,literature,europepmc,disorder of visual system,amblyopia,protein_coding,ARC
ENSG00000169860,MONDO_0001056,0.471,literature,europepmc,cancer or benign tumor,gastric cancer,protein_coding,P2RY1
ENSG00000139618,MONDO_0001082,0.597,genetic_association,gene_burden,cancer or benign tumor,lymph node cancer,protein_coding,BRCA2
ENSG00000154277,MONDO_0001572,0.532,literature,europepmc,cancer or benign tumor,leiomyoma,protein_coding,UCHL1
ENSG00000174697,MONDO_0001572,0.53,literature,europepmc,cancer or benign tumor,leiomyoma,protein_coding,LEP
ENSG00000168610,MONDO_0001572,0.401,literature,europepmc,cancer or benign tumor,leiomyoma,protein_coding,STAT3
ENSG00000112715,MONDO_0001657,0.541,literature,europepmc,cancer or benign tumor,brain cancer,protein_coding,VEGFA
ENSG00000006327,MONDO_0001751,0.561,literature,europepmc,gastrointestinal disease,cholestasis,protein_coding,TNFRSF12A
ENSG00000160097,MONDO_0002009,0.589,literature,europepmc,nervous system disease,major depressive disorder,protein_coding,FNDC5
ENSG00000133116,MONDO_0002280,0.401,literature,europepmc,hematologic disease,anemia,protein_coding,KL
ENSG00000196091,MONDO_0002358,0.597,literature,europepmc,cancer or benign tumor,laryngeal carcinoma,protein_coding,MYBPC1
ENSG00000205076,MONDO_0002363,0.406,literature,europepmc,cancer or benign tumor,papilloma,protein_coding,LGALS7
ENSG00000155090,MONDO_0002492,0.597,literature,europepmc,urinary system disease,acute kidney failure,protein_coding,KLF10
ENSG00000122585,MONDO_0002492,0.597,literature,europepmc,urinary system disease,acute kidney failure,protein_coding,NPY
ENSG00000165168,MONDO_0002492,0.455,literature,europepmc,urinary system disease,acute kidney failure,protein_coding,CYBB
ENSG00000184937,MONDO_0002492,0.575,literature,europepmc,urinary system disease,acute kidney failure,protein_coding,WT1
ENSG00000159217,MONDO_0002492,0.552,literature,europepmc,urinary system disease,acute kidney failure,protein_coding,IGF2BP1
ENSG00000182054,MONDO_0002492,0.411,literature,europepmc,urinary system disease,acute kidney failure,protein_coding,IDH2
ENSG00000012048,MONDO_0002516,0.402,genetic_association,gene_burden,cancer or benign tumor,digestive system cancer,protein_coding,BRCA1
ENSG00000139618,MONDO_0002516,0.597,genetic_association,gene_burden,cancer or benign tumor,digestive system cancer,protein_coding,BRCA2
ENSG00000249859,MONDO_0002529,0.55,literature,europepmc,cancer or benign tumor,skin squamous cell carcinoma,lncRNA,PVT1
ENSG00000223784,MONDO_0002529,0.483,literature,europepmc,cancer or benign tumor,skin squamous cell carcinoma,lncRNA,LINP1
ENSG00000100697,MONDO_0002616,0.583,literature,europepmc,cancer or benign tumor,mesenchymal cell neoplasm,protein_coding,DICER1
ENSG00000167601,MONDO_0003059,0.597,literature,europepmc,cancer or benign tumor,bile duct cancer,protein_coding,AXL
ENSG00000134160,MONDO_0003865,0.4,literature,europepmc,cancer or benign tumor,acral lentiginous melanoma,protein_coding,TRPM1
ENSG00000141510,MONDO_0004557,0.537,somatic_mutation,eva_somatic,cancer or benign tumor,congenital fibrosarcoma,protein_coding,TP53
ENSG00000107882,MONDO_0004557,0.418,somatic_mutation,eva_somatic,cancer or benign tumor,congenital fibrosarcoma,protein_coding,SUFU
ENSG00000104518,MONDO_0004670,0.429,literature,europepmc,musculoskeletal or connective tissue disease,lupus erythematosus,protein_coding,GSDMD
ENSG00000130035,MONDO_0004891,0.43,genetic_association,eva,disorder of visual system,hyperopia,protein_coding,GALNT8
ENSG00000151079,MONDO_0004891,0.43,genetic_association,eva,disorder of visual system,hyperopia,protein_coding,KCNA6
ENSG00000155011,MONDO_0004975,0.567,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,DKK2
ENSG00000168918,MONDO_0004975,0.419,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,INPP5D
ENSG00000166710,MONDO_0004975,0.475,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,B2M
ENSG00000037474,MONDO_0004975,0.588,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,NSUN2
ENSG00000167004,MONDO_0004975,0.495,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,PDIA3
ENSG00000177602,MONDO_0004975,0.48,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,HASPIN
ENSG00000135341,MONDO_0004975,0.597,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,MAP3K7
ENSG00000128272,MONDO_0004975,0.478,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,ATF4
ENSG00000182158,MONDO_0004975,0.597,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,CREB3L2
ENSG00000151623,MONDO_0004975,0.478,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,NR3C2
ENSG00000185896,MONDO_0004975,0.426,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,LAMP1
ENSG00000161921,MONDO_0004975,0.545,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,CXCL16
ENSG00000164342,MONDO_0004975,0.568,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,TLR3
ENSG00000068024,MONDO_0004975,0.461,literature,europepmc,nervous system disease,Alzheimer disease,protein_coding,HDAC4
ENSG00000163806,MONDO_0004976,0.525,literature,europepmc,nervous system disease,amyotrophic lateral sclerosis,protein_coding,SPDYA
ENSG00000216835,MONDO_0004976,0.472,literature,europepmc,nervous system disease,amyotrophic lateral sclerosis,processed_pseudogene,RBMXP1
ENSG00000167207,MONDO_0004976,0.465,literature,europepmc,nervous system disease,amyotrophic lateral sclerosis,protein_coding,NOD2
ENSG00000078900,MONDO_0004976,0.416,literature,europepmc,nervous system disease,amyotrophic lateral sclerosis,protein_coding,TP73
ENSG00000147274,MONDO_0004976,0.519,literature,europepmc,nervous system disease,amyotrophic lateral sclerosis,protein_coding,RBMX
ENSG00000115718,MONDO_0004979,0.4,genetic_association,gene_burden,respiratory or thoracic disease,asthma,protein_coding,PROC
ENSG00000147050,MONDO_0004986,0.556,literature,europepmc,cancer or benign tumor,urinary bladder carcinoma,protein_coding,KDM6A
ENSG00000115233,MONDO_0004986,0.478,literature,europepmc,cancer or benign tumor,urinary bladder carcinoma,protein_coding,PSMD14
ENSG00000204574,MONDO_0004986,0.597,literature,europepmc,cancer or benign tumor,urinary bladder carcinoma,protein_coding,ABCF1
ENSG00000112561,MONDO_0004986,0.479,literature,europepmc,cancer or benign tumor,urinary bladder carcinoma,protein_coding,TFEB
ENSG00000118513,MONDO_0004986,0.429,literature,europepmc,cancer or benign tumor,urinary bladder carcinoma,protein_coding,MYB
ENSG00000106546,MONDO_0005041,0.544,literature,europepmc,disorder of visual system,glaucoma,protein_coding,AHR
ENSG00000205362,MONDO_0005090,0.534,literature,europepmc,nervous system disease,schizophrenia,protein_coding,MT1A
ENSG00000126777,MONDO_0005090,0.586,literature,europepmc,nervous system disease,schizophrenia,protein_coding,KTN1
ENSG00000164270,MONDO_0005090,0.514,literature,europepmc,nervous system disease,schizophrenia,protein_coding,HTR4
ENSG00000176697,MONDO_0005149,0.548,literature,europepmc,cardiovascular disease,pulmonary hypertension,protein_coding,BDNF
ENSG00000148848,MONDO_0005178,0.475,literature,europepmc,musculoskeletal or connective tissue disease,osteoarthritis,protein_coding,ADAM12
ENSG00000288636,MONDO_0005180,0.45,genetic_association,eva,nervous system disease,Parkinson disease,protein_coding,ENSG00000288636
ENSG00000185345,MONDO_0005180,0.597,genetic_association,clingen,nervous system disease,Parkinson disease,protein_coding,PRKN
ENSG00000158828,MONDO_0005180,0.597,genetic_association,clingen,nervous system disease,Parkinson disease,protein_coding,PINK1
ENSG00000226979,MONDO_0005247,0.474,literature,europepmc,infectious disease,bacterial urinary tract infection,protein_coding,LTA
ENSG00000115718,MONDO_0005271,0.68,genetic_association,gene_burden,immune system disease,allergic disease,protein_coding,PROC
ENSG00000105550,MONDO_0005277,0.409,literature,europepmc,cardiovascular disease,migraine disorder,protein_coding,FGF21
ENSG00000153234,MONDO_0005301,0.531,literature,europepmc,immune system disease,multiple sclerosis,protein_coding,NR4A2
ENSG00000041353,MONDO_0005341,0.442,literature,europepmc,cancer or benign tumor,skin basal cell carcinoma,protein_coding,RAB27B
ENSG00000140941,MONDO_0005341,0.471,literature,europepmc,cancer or benign tumor,skin basal cell carcinoma,protein_coding,MAP1LC3B
ENSG00000163347,MONDO_0005341,0.597,literature,europepmc,cancer or benign tumor,skin basal cell carcinoma,protein_coding,CLDN1
ENSG00000181885,MONDO_0005341,0.597,literature,europepmc,cancer or benign tumor,skin basal cell carcinoma,protein_coding,CLDN7
ENSG00000162341,MONDO_0007077,0.498,animal_model,impc,disorder of visual system,Tietz syndrome,protein_coding,TPCN2
ENSG00000266265,MONDO_0007254,0.528,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,KLF14
ENSG00000153283,MONDO_0007254,0.527,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,CD96
ENSG00000171346,MONDO_0007254,0.467,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,KRT15
ENSG00000075891,MONDO_0007254,0.528,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,PAX2
ENSG00000154258,MONDO_0007254,0.597,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,ABCA9
ENSG00000152467,MONDO_0007254,0.597,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,ZSCAN1
ENSG00000132305,MONDO_0007254,0.573,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,IMMT
ENSG00000115233,MONDO_0007254,0.575,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,PSMD14
ENSG00000104331,MONDO_0007254,0.597,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,BPNT2
ENSG00000197070,MONDO_0007254,0.597,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,ARRDC1
ENSG00000169169,MONDO_0007254,0.588,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,CPT1C
ENSG00000108106,MONDO_0007254,0.506,literature,europepmc,cancer or benign tumor,breast cancer,protein_coding,UBE2S
